Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday 
22,11/26/2010,44.61,3.07,NA,NA,NA,NA,NA,136.69,8.57,TRUE
22,12/3/2010,39.42,3.07,NA,NA,NA,NA,NA,136.61,8.57,FALSE
22,12/10/2010,28.43,3.13,NA,NA,NA,NA,NA,136.53,8.57,FALSE
22,12/17/2010,30.46,3.14,NA,NA,NA,NA,NA,136.53,8.57,FALSE
22,12/24/2010,29.76,3.15,NA,NA,NA,NA,NA,136.60,8.57,FALSE
22,12/31/2010,28.49,3.18,NA,NA,NA,NA,NA,136.67,8.57,TRUE
22,1/7/2011,32.56,3.19,NA,NA,NA,NA,NA,136.73,8.46,FALSE
22,1/14/2011,24.76,3.22,NA,NA,NA,NA,NA,136.80,8.46,FALSE
22,1/21/2011,26.80,3.23,NA,NA,NA,NA,NA,136.89,8.46,FALSE
22,1/28/2011,20.61,3.24,NA,NA,NA,NA,NA,136.97,8.46,FALSE
22,2/4/2011,26.39,3.24,NA,NA,NA,NA,NA,137.05,8.46,FALSE
22,2/11/2011,28.89,3.26,NA,NA,NA,NA,NA,137.14,8.46,TRUE
22,2/18/2011,35.34,3.26,NA,NA,NA,NA,NA,137.25,8.46,FALSE
22,2/25/2011,30.23,3.28,NA,NA,NA,NA,NA,137.38,8.46,FALSE
22,3/4/2011,33.52,3.44,NA,NA,NA,NA,NA,137.50,8.46,FALSE
22,3/11/2011,41.42,3.60,NA,NA,NA,NA,NA,137.63,8.46,FALSE
22,3/18/2011,43.38,3.63,NA,NA,NA,NA,NA,137.74,8.46,FALSE
22,3/25/2011,38.77,3.62,NA,NA,NA,NA,NA,137.85,8.46,FALSE
22,4/1/2011,36.04,3.64,NA,NA,NA,NA,NA,137.96,8.25,FALSE
22,4/8/2011,44.42,3.72,NA,NA,NA,NA,NA,138.06,8.25,FALSE
22,4/15/2011,48.88,3.82,NA,NA,NA,NA,NA,138.16,8.25,FALSE
22,4/22/2011,47.76,3.92,NA,NA,NA,NA,NA,138.25,8.25,FALSE
22,4/29/2011,57.20,3.99,NA,NA,NA,NA,NA,138.33,8.25,FALSE
22,5/6/2011,53.63,4.08,NA,NA,NA,NA,NA,138.41,8.25,FALSE
22,5/13/2011,57.71,4.10,NA,NA,NA,NA,NA,138.50,8.25,FALSE
22,5/20/2011,58.56,4.10,NA,NA,NA,NA,NA,138.59,8.25,FALSE
22,5/27/2011,62.59,4.03,NA,NA,NA,NA,NA,138.68,8.25,FALSE
22,6/3/2011,70.09,3.97,NA,NA,NA,NA,NA,138.77,8.25,FALSE
22,6/10/2011,69.53,3.92,NA,NA,NA,NA,NA,138.86,8.25,FALSE
22,6/17/2011,63.97,3.87,NA,NA,NA,NA,NA,139.00,8.25,FALSE
22,6/24/2011,68.53,3.85,NA,NA,NA,NA,NA,139.18,8.25,FALSE
22,7/1/2011,70.80,3.82,NA,NA,NA,NA,NA,139.36,8.02,FALSE
22,7/8/2011,74.22,3.78,NA,NA,NA,NA,NA,139.54,8.02,FALSE
22,7/15/2011,75.20,3.83,NA,NA,NA,NA,NA,139.70,8.02,FALSE
22,7/22/2011,77.79,3.88,NA,NA,NA,NA,NA,139.80,8.02,FALSE
22,7/29/2011,75.32,3.90,NA,NA,NA,NA,NA,139.89,8.02,FALSE
22,8/5/2011,75.33,3.90,NA,NA,NA,NA,NA,139.99,8.02,FALSE
22,8/12/2011,74.69,3.88,NA,NA,NA,NA,NA,140.09,8.02,FALSE
22,8/19/2011,71.30,3.82,NA,NA,NA,NA,NA,140.13,8.02,FALSE
22,8/26/2011,72.22,3.80,NA,NA,NA,NA,NA,140.16,8.02,FALSE
22,9/2/2011,69.16,3.78,NA,NA,NA,NA,NA,140.20,8.02,FALSE
22,9/9/2011,69.14,3.81,NA,NA,NA,NA,NA,140.23,8.02,TRUE
22,9/16/2011,68.08,3.81,NA,NA,NA,NA,NA,140.27,8.02,FALSE
22,9/23/2011,62.36,3.76,NA,NA,NA,NA,NA,140.33,8.02,FALSE
22,9/30/2011,69.78,3.68,NA,NA,NA,NA,NA,140.38,8.02,FALSE
22,10/7/2011,56.44,3.63,NA,NA,NA,NA,NA,140.43,7.71,FALSE
22,10/14/2011,62.63,3.58,NA,NA,NA,NA,NA,140.48,7.71,FALSE
22,10/21/2011,59.30,3.62,NA,NA,NA,NA,NA,140.46,7.71,FALSE
22,10/28/2011,49.31,3.60,NA,NA,NA,NA,NA,140.44,7.71,FALSE
22,11/4/2011,42.81,3.59,NA,NA,NA,NA,NA,140.43,7.71,FALSE
22,11/11/2011,47.80,3.57,12691.27,16756.86,435.92,3159.94,6275.41,140.41,7.71,FALSE
22,11/18/2011,50.62,3.57,16544.63,659.84,88.86,747.89,6846.81,140.41,7.71,FALSE
22,11/25/2011,46.28,3.54,1649.31,NA,70087.94,7.50,5266.90,140.42,7.71,TRUE
22,12/2/2011,49.11,3.50,10739.64,NA,926.79,3397.08,29944.71,140.43,7.71,FALSE
22,12/9/2011,45.35,3.47,3311.44,NA,125.93,2499.81,16837.64,140.44,7.71,FALSE
22,12/16/2011,39.11,3.45,5083.51,NA,463.79,423.22,4590.08,140.47,7.71,FALSE
22,12/23/2011,39.83,3.41,963.24,5.39,936.62,5.00,4250.08,140.53,7.71,FALSE
22,12/30/2011,36.28,3.40,6840.65,55072.53,35.75,388.44,5826.40,140.59,7.71,TRUE
22,1/6/2012,34.61,3.44,5803.25,34453.80,22.94,1777.64,8239.01,140.65,7.50,FALSE
22,1/13/2012,39.00,3.52,2325.12,19455.80,6.06,520.21,5824.45,140.70,7.50,FALSE
22,1/20/2012,29.16,3.54,1697.47,7401.88,2.73,1934.20,7147.30,140.81,7.50,FALSE
22,1/27/2012,35.68,3.57,1048.86,4022.06,NA,9.88,2507.98,140.91,7.50,FALSE
22,2/3/2012,40.58,3.63,88646.76,5196.77,27.71,57815.43,8823.94,141.02,7.50,FALSE
22,2/10/2012,35.68,3.66,10155.75,6392.28,3.34,9811.63,5448.98,141.12,7.50,TRUE
22,2/17/2012,36.25,3.70,14910.44,10572.12,2.00,10409.34,5499.80,141.21,7.50,FALSE
22,2/24/2012,39.00,3.75,10045.03,7913.38,NA,8695.83,3361.36,141.30,7.50,FALSE
22,3/2/2012,37.47,3.83,28298.18,3333.76,89.58,25615.48,3141.76,141.39,7.50,FALSE
22,3/9/2012,41.72,3.88,7634.61,348.71,0.50,1351.75,5563.80,141.47,7.50,FALSE
22,3/16/2012,46.06,3.87,8463.01,51.31,11.36,3719.23,4895.18,141.55,7.50,FALSE
22,3/23/2012,54.68,3.89,5667.37,96.90,8.73,511.14,2598.98,141.63,7.50,FALSE
22,3/30/2012,46.40,3.92,11628.21,29.60,3.59,1653.46,3327.97,141.70,7.50,FALSE
22,4/6/2012,46.38,3.96,8593.09,NA,17.67,1946.99,5729.60,141.77,7.67,FALSE
22,4/13/2012,49.89,4.03,5981.50,10877.85,9.50,1633.96,1932.86,141.84,7.67,FALSE
22,4/20/2012,58.81,4.05,7200.16,6519.27,14.55,54.25,3897.67,141.90,7.67,FALSE
22,4/27/2012,51.42,4.02,2573.49,0.18,6.31,247.76,2140.08,141.96,7.67,FALSE
22,5/4/2012,50.75,3.99,21823.53,NA,37.87,6586.49,1565.11,142.02,7.67,FALSE
22,5/11/2012,56.72,3.95,16294.31,NA,100.09,3370.19,3482.48,142.08,7.67,FALSE
22,5/18/2012,61.90,3.90,10611.25,NA,51.90,1482.63,2464.02,142.10,7.67,FALSE
22,5/25/2012,62.39,3.85,9329.34,NA,309.12,1369.30,2638.03,142.10,7.67,FALSE
22,6/1/2012,70.01,3.80,16432.28,7.60,73.36,3723.80,3331.57,142.11,7.67,FALSE
22,6/8/2012,61.71,3.75,18261.32,142.40,19.79,3041.13,4316.44,142.12,7.67,FALSE
22,6/15/2012,66.56,3.68,9564.70,193.90,9.06,3070.27,2588.53,142.13,7.67,FALSE
22,6/22/2012,70.61,3.63,8154.53,387.40,NA,2396.96,3938.83,142.16,7.67,FALSE
22,6/29/2012,70.99,3.58,3297.53,345.50,NA,339.38,2257.49,142.19,7.67,FALSE
22,7/6/2012,77.41,3.54,10677.48,296.20,12.79,6485.38,3465.23,142.22,7.75,FALSE
22,7/13/2012,75.81,3.56,4773.80,183.50,14.16,2046.91,1457.01,142.25,7.75,FALSE
22,7/20/2012,76.57,3.61,3250.89,101.30,15.49,1986.27,2800.15,142.23,7.75,FALSE
22,7/27/2012,73.52,3.70,5336.52,42.97,2.31,8546.62,3644.59,142.21,7.75,FALSE
22,8/3/2012,72.99,3.70,35383.88,88.92,27.32,18389.63,3237.41,142.19,7.75,FALSE
22,8/10/2012,76.74,3.77,7212.77,22.87,15.43,2623.17,1906.30,142.17,7.75,FALSE
22,8/17/2012,74.92,3.84,5160.04,91.43,NA,2273.84,2354.36,142.22,7.75,FALSE
22,8/24/2012,70.42,3.87,10456.16,100.54,104.14,6657.04,4648.25,142.31,7.75,FALSE
22,8/31/2012,71.93,3.88,37707.43,40.66,119.53,6761.03,2307.61,142.41,7.75,FALSE
22,9/7/2012,73.30,3.92,12941.56,4.00,37.34,2510.10,3346.55,142.50,7.75,TRUE
22,9/14/2012,66.42,3.99,7069.56,3.44,8.43,499.91,6011.90,142.59,7.75,FALSE
22,9/21/2012,63.38,4.06,7150.28,106.01,19.00,1217.30,7556.34,142.68,7.75,FALSE
22,9/28/2012,62.17,4.02,4269.80,23.73,1.72,2763.63,2130.39,142.77,7.75,FALSE
22,10/5/2012,62.09,4.03,5294.37,NA,4.25,1447.19,3652.84,142.85,7.54,FALSE
22,10/12/2012,54.18,4.03,1558.08,NA,10.35,485.20,4291.26,142.94,7.54,FALSE
22,10/19/2012,55.28,4.00,2834.71,NA,3.66,459.34,3171.35,142.86,7.54,FALSE
22,10/26/2012,57.58,3.92,7330.98,111.86,152.91,536.08,708.93,142.76,7.54,FALSE
22,11/2/2012,54.55,3.82,8793.36,10347.53,5.62,7350.89,801.32,142.66,7.54,FALSE
22,11/9/2012,40.00,3.79,5336.45,9058.00,33.59,614.06,3508.00,142.56,7.54,FALSE
22,11/16/2012,45.84,3.75,13516.26,2200.65,92.87,1094.21,2811.91,142.49,7.54,FALSE
22,11/23/2012,41.34,3.73,1044.85,2.48,76843.70,221.02,397.21,142.47,7.54,TRUE
22,11/30/2012,37.89,3.71,3762.29,0.03,10761.14,115.48,6249.60,142.45,7.54,FALSE
22,12/7/2012,42.13,3.68,9343.87,NA,316.56,3101.29,13828.93,142.42,7.54,FALSE
22,12/14/2012,42.31,3.64,1798.47,NA,53.00,776.72,1911.11,142.41,7.54,FALSE
22,12/21/2012,41.52,3.57,5140.27,NA,104.99,57.02,5504.81,142.48,7.54,FALSE
22,12/28/2012,34.80,3.56,11032.13,31010.19,336.23,57.67,508.33,142.54,7.54,TRUE
22,1/4/2013,29.43,3.58,1701.21,32204.65,16.20,194.00,1590.59,142.60,7.33,FALSE
22,1/11/2013,36.36,3.60,2715.05,17233.65,4.34,138.75,1997.23,142.67,7.33,FALSE
22,1/18/2013,38.95,3.59,5009.60,3460.53,5.38,933.63,722.56,142.73,7.33,FALSE
22,1/25/2013,25.22,3.58,1131.61,1260.68,0.60,355.42,1084.89,142.80,7.33,FALSE
22,2/1/2013,32.63,3.61,19102.16,1403.25,-89.10,43742.76,1549.09,142.87,7.33,FALSE
22,2/8/2013,27.69,3.76,69391.99,653.35,259.84,43631.94,3458.30,142.94,7.33,TRUE
22,2/15/2013,32.73,3.81,13365.53,11869.50,NA,5651.81,6681.73,142.98,7.33,FALSE
22,2/22/2013,30.28,3.87,10313.25,4247.11,-2.58,2512.93,3651.16,142.97,7.33,FALSE
22,3/1/2013,38.37,3.89,2454.71,640.92,18.14,95.01,1146.29,142.96,7.33,FALSE
22,3/8/2013,35.39,3.87,22078.63,90.09,36.37,8168.40,1459.36,142.95,7.33,FALSE
22,3/15/2013,39.87,3.84,9987.49,NA,12.66,626.76,1290.77,142.96,7.33,FALSE
22,3/22/2013,33.55,3.82,9547.45,NA,782.00,2627.85,1239.16,143.03,7.33,FALSE
22,3/29/2013,40.87,3.80,8654.58,NA,663.55,17.97,1681.64,143.09,7.33,FALSE
22,4/5/2013,41.85,3.77,9579.66,5468.24,418.52,1560.10,1709.89,143.16,7.18,FALSE
22,4/12/2013,49.50,3.72,6979.90,1768.58,30.05,1147.11,1879.41,143.22,7.18,FALSE
22,4/19/2013,50.31,3.68,4083.79,24.55,40.00,41.05,411.72,143.22,7.18,FALSE
22,4/26/2013,48.72,3.63,597.32,NA,93.59,84.06,1389.80,143.22,7.18,FALSE
22,5/3/2013,53.24,3.60,8346.01,5.00,51.34,4992.67,1232.94,NA,NA,FALSE
22,5/10/2013,55.35,3.60,6233.29,281.88,59.27,894.51,4132.07,NA,NA,FALSE
22,5/17/2013,56.64,3.63,7700.92,175.88,19.84,2100.48,2815.92,NA,NA,FALSE
22,5/24/2013,62.01,3.65,4782.64,0.06,516.77,1613.52,3508.90,NA,NA,FALSE
22,5/31/2013,60.39,3.67,5432.35,135.38,56.35,267.13,1446.60,NA,NA,FALSE
22,6/7/2013,65.77,3.66,11086.23,1027.90,255.58,5577.47,4073.05,NA,NA,FALSE
22,6/14/2013,64.37,3.67,6318.21,538.13,487.70,2410.86,1780.35,NA,NA,FALSE
22,6/21/2013,67.88,3.67,3260.03,459.61,231.59,4208.46,4823.82,NA,NA,FALSE
22,6/28/2013,74.62,3.67,5071.61,917.79,NA,4025.29,2947.78,NA,NA,FALSE
22,7/5/2013,75.13,3.64,10445.17,2347.05,376.20,6679.54,859.63,NA,NA,FALSE
22,7/12/2013,77.78,3.65,3289.92,1101.45,27.70,1801.70,1244.52,NA,NA,FALSE
22,7/19/2013,80.67,3.80,1117.95,1068.78,192.45,374.00,835.61,NA,NA,FALSE
22,7/26/2013,74.25,3.88,329.08,769.49,16.95,33.83,1043.07,NA,NA,FALSE
23,2/5/2010,15.25,2.79,NA,NA,NA,NA,NA,131.53,5.89,FALSE
23,2/12/2010,18.75,2.77,NA,NA,NA,NA,NA,131.59,5.89,TRUE
23,2/19/2010,26.70,2.75,NA,NA,NA,NA,NA,131.64,5.89,FALSE
23,2/26/2010,32.68,2.75,NA,NA,NA,NA,NA,131.69,5.89,FALSE
23,3/5/2010,33.15,2.77,NA,NA,NA,NA,NA,131.74,5.89,FALSE
23,3/12/2010,36.07,2.81,NA,NA,NA,NA,NA,131.78,5.89,FALSE
23,3/19/2010,43.01,2.83,NA,NA,NA,NA,NA,131.82,5.89,FALSE
23,3/26/2010,38.59,2.83,NA,NA,NA,NA,NA,131.86,5.89,FALSE
23,4/2/2010,40.50,2.83,NA,NA,NA,NA,NA,131.90,5.44,FALSE
23,4/9/2010,56.82,2.85,NA,NA,NA,NA,NA,131.94,5.44,FALSE
23,4/16/2010,44.25,2.89,NA,NA,NA,NA,NA,131.98,5.44,FALSE
23,4/23/2010,46.40,2.90,NA,NA,NA,NA,NA,132.02,5.44,FALSE
23,4/30/2010,45.47,2.94,NA,NA,NA,NA,NA,132.06,5.44,FALSE
23,5/7/2010,61.04,2.98,NA,NA,NA,NA,NA,132.11,5.44,FALSE
23,5/14/2010,45.33,2.98,NA,NA,NA,NA,NA,132.15,5.44,FALSE
23,5/21/2010,57.94,2.96,NA,NA,NA,NA,NA,132.22,5.44,FALSE
23,5/28/2010,69.26,2.91,NA,NA,NA,NA,NA,132.29,5.44,FALSE
23,6/4/2010,64.94,2.86,NA,NA,NA,NA,NA,132.36,5.44,FALSE
23,6/11/2010,58.35,2.83,NA,NA,NA,NA,NA,132.44,5.44,FALSE
23,6/18/2010,60.29,2.81,NA,NA,NA,NA,NA,132.47,5.44,FALSE
23,6/25/2010,69.83,2.81,NA,NA,NA,NA,NA,132.50,5.44,FALSE
23,7/2/2010,64.76,2.82,NA,NA,NA,NA,NA,132.52,5.33,FALSE
23,7/9/2010,77.16,2.81,NA,NA,NA,NA,NA,132.55,5.33,FALSE
23,7/16/2010,73.94,2.80,NA,NA,NA,NA,NA,132.57,5.33,FALSE
23,7/23/2010,70.20,2.78,NA,NA,NA,NA,NA,132.58,5.33,FALSE
23,7/30/2010,69.71,2.79,NA,NA,NA,NA,NA,132.60,5.33,FALSE
23,8/6/2010,70.03,2.79,NA,NA,NA,NA,NA,132.61,5.33,FALSE
23,8/13/2010,67.43,2.81,NA,NA,NA,NA,NA,132.63,5.33,FALSE
23,8/20/2010,68.65,2.80,NA,NA,NA,NA,NA,132.66,5.33,FALSE
23,8/27/2010,63.25,2.77,NA,NA,NA,NA,NA,132.69,5.33,FALSE
23,9/3/2010,72.91,2.74,NA,NA,NA,NA,NA,132.72,5.33,FALSE
23,9/10/2010,63.21,2.72,NA,NA,NA,NA,NA,132.76,5.33,TRUE
23,9/17/2010,55.30,2.72,NA,NA,NA,NA,NA,132.77,5.33,FALSE
23,9/24/2010,57.75,2.72,NA,NA,NA,NA,NA,132.76,5.33,FALSE
23,10/1/2010,62.07,2.72,NA,NA,NA,NA,NA,132.76,5.29,FALSE
23,10/8/2010,50.75,2.78,NA,NA,NA,NA,NA,132.75,5.29,FALSE
23,10/15/2010,45.55,2.88,NA,NA,NA,NA,NA,132.76,5.29,FALSE
23,10/22/2010,43.19,2.92,NA,NA,NA,NA,NA,132.82,5.29,FALSE
23,10/29/2010,48.68,2.94,NA,NA,NA,NA,NA,132.87,5.29,FALSE
23,11/5/2010,36.60,2.94,NA,NA,NA,NA,NA,132.92,5.29,FALSE
23,11/12/2010,35.59,2.96,NA,NA,NA,NA,NA,132.98,5.29,FALSE
23,11/19/2010,41.66,3.03,NA,NA,NA,NA,NA,132.92,5.29,FALSE
23,11/26/2010,34.95,3.07,NA,NA,NA,NA,NA,132.84,5.29,TRUE
23,12/3/2010,34.30,3.07,NA,NA,NA,NA,NA,132.76,5.29,FALSE
23,12/10/2010,20.12,3.13,NA,NA,NA,NA,NA,132.68,5.29,FALSE
23,12/17/2010,23.05,3.14,NA,NA,NA,NA,NA,132.68,5.29,FALSE
23,12/24/2010,22.96,3.15,NA,NA,NA,NA,NA,132.75,5.29,FALSE
23,12/31/2010,19.05,3.18,NA,NA,NA,NA,NA,132.82,5.29,TRUE
23,1/7/2011,27.81,3.19,NA,NA,NA,NA,NA,132.88,5.11,FALSE
23,1/14/2011,18.20,3.22,NA,NA,NA,NA,NA,132.95,5.11,FALSE
23,1/21/2011,15.58,3.23,NA,NA,NA,NA,NA,133.03,5.11,FALSE
23,1/28/2011,10.91,3.24,NA,NA,NA,NA,NA,133.11,5.11,FALSE
23,2/4/2011,14.50,3.24,NA,NA,NA,NA,NA,133.18,5.11,FALSE
23,2/11/2011,21.52,3.26,NA,NA,NA,NA,NA,133.26,5.11,TRUE
23,2/18/2011,26.60,3.26,NA,NA,NA,NA,NA,133.37,5.11,FALSE
23,2/25/2011,17.00,3.28,NA,NA,NA,NA,NA,133.49,5.11,FALSE
23,3/4/2011,20.67,3.44,NA,NA,NA,NA,NA,133.61,5.11,FALSE
23,3/11/2011,29.36,3.60,NA,NA,NA,NA,NA,133.74,5.11,FALSE
23,3/18/2011,37.28,3.63,NA,NA,NA,NA,NA,133.85,5.11,FALSE
23,3/25/2011,29.11,3.62,NA,NA,NA,NA,NA,133.96,5.11,FALSE
23,4/1/2011,29.44,3.64,NA,NA,NA,NA,NA,134.07,4.78,FALSE
23,4/8/2011,36.74,3.72,NA,NA,NA,NA,NA,134.18,4.78,FALSE
23,4/15/2011,45.51,3.82,NA,NA,NA,NA,NA,134.28,4.78,FALSE
23,4/22/2011,39.62,3.92,NA,NA,NA,NA,NA,134.36,4.78,FALSE
23,4/29/2011,54.20,3.99,NA,NA,NA,NA,NA,134.44,4.78,FALSE
23,5/6/2011,50.07,4.08,NA,NA,NA,NA,NA,134.51,4.78,FALSE
23,5/13/2011,55.12,4.10,NA,NA,NA,NA,NA,134.59,4.78,FALSE
23,5/20/2011,56.67,4.10,NA,NA,NA,NA,NA,134.68,4.78,FALSE
23,5/27/2011,63.27,4.03,NA,NA,NA,NA,NA,134.77,4.78,FALSE
23,6/3/2011,67.21,3.97,NA,NA,NA,NA,NA,134.86,4.78,FALSE
23,6/10/2011,65.23,3.92,NA,NA,NA,NA,NA,134.94,4.78,FALSE
23,6/17/2011,61.06,3.87,NA,NA,NA,NA,NA,135.08,4.78,FALSE
23,6/24/2011,63.80,3.85,NA,NA,NA,NA,NA,135.27,4.78,FALSE
23,7/1/2011,65.65,3.82,NA,NA,NA,NA,NA,135.45,4.58,FALSE
23,7/8/2011,69.92,3.78,NA,NA,NA,NA,NA,135.63,4.58,FALSE
23,7/15/2011,69.80,3.83,NA,NA,NA,NA,NA,135.78,4.58,FALSE
23,7/22/2011,76.74,3.88,NA,NA,NA,NA,NA,135.87,4.58,FALSE
23,7/29/2011,69.55,3.90,NA,NA,NA,NA,NA,135.96,4.58,FALSE
23,8/5/2011,69.53,3.90,NA,NA,NA,NA,NA,136.05,4.58,FALSE
23,8/12/2011,69.86,3.88,NA,NA,NA,NA,NA,136.14,4.58,FALSE
23,8/19/2011,67.09,3.82,NA,NA,NA,NA,NA,136.18,4.58,FALSE
23,8/26/2011,67.04,3.80,NA,NA,NA,NA,NA,136.21,4.58,FALSE
23,9/2/2011,65.33,3.78,NA,NA,NA,NA,NA,136.24,4.58,FALSE
23,9/9/2011,66.04,3.81,NA,NA,NA,NA,NA,136.27,4.58,TRUE
23,9/16/2011,60.52,3.81,NA,NA,NA,NA,NA,136.31,4.58,FALSE
23,9/23/2011,57.14,3.76,NA,NA,NA,NA,NA,136.37,4.58,FALSE
23,9/30/2011,64.76,3.68,NA,NA,NA,NA,NA,136.42,4.58,FALSE
23,10/7/2011,49.00,3.63,NA,NA,NA,NA,NA,136.47,4.42,FALSE
23,10/14/2011,56.79,3.58,NA,NA,NA,NA,NA,136.52,4.42,FALSE
23,10/21/2011,52.12,3.62,NA,NA,NA,NA,NA,136.50,4.42,FALSE
23,10/28/2011,42.57,3.60,NA,NA,NA,NA,NA,136.49,4.42,FALSE
23,11/4/2011,39.18,3.59,NA,NA,NA,NA,NA,136.48,4.42,FALSE
23,11/11/2011,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.46,4.42,FALSE
23,11/18/2011,45.48,3.57,3761.33,206.48,140.88,529.68,5284.63,136.47,4.42,FALSE
23,11/25/2011,35.23,3.54,70.24,47.47,103991.94,7.00,677.31,136.48,4.42,TRUE
23,12/2/2011,43.60,3.50,6134.68,50.47,8734.68,5080.30,20441.81,136.49,4.42,FALSE
23,12/9/2011,36.40,3.47,5491.42,NA,611.34,4318.80,13208.67,136.50,4.42,FALSE
23,12/16/2011,32.99,3.45,6112.33,19.18,738.38,591.22,4241.95,136.53,4.42,FALSE
23,12/23/2011,27.80,3.41,1003.58,14.20,1683.17,2.00,570.74,136.59,4.42,FALSE
23,12/30/2011,22.30,3.40,3895.97,50366.60,237.87,1099.12,2573.14,136.64,4.42,TRUE
23,1/6/2012,24.29,3.44,4230.07,34854.95,38.18,2408.34,3931.61,136.70,4.26,FALSE
23,1/13/2012,28.49,3.52,2766.24,15216.56,4.84,807.22,2273.23,136.75,4.26,FALSE
23,1/20/2012,15.33,3.54,2437.41,4576.79,NA,2251.32,1848.96,136.86,4.26,FALSE
23,1/27/2012,25.71,3.57,957.20,3319.68,NA,9.00,1709.60,136.96,4.26,FALSE
23,2/3/2012,29.71,3.63,35688.59,6055.11,132.80,43218.61,5335.65,137.06,4.26,FALSE
23,2/10/2012,26.60,3.66,8770.83,8403.67,56.54,9800.67,6133.90,137.17,4.26,TRUE
23,2/17/2012,27.01,3.70,8924.48,10140.32,1.88,6699.65,2236.81,137.26,4.26,FALSE
23,2/24/2012,31.12,3.75,18500.67,10478.33,NA,7541.62,7320.47,137.34,4.26,FALSE
23,3/2/2012,25.91,3.83,29917.01,4311.34,32.93,23421.73,2723.00,137.42,4.26,FALSE
23,3/9/2012,33.11,3.88,8575.57,1125.61,5.08,4365.63,2742.87,137.51,4.26,FALSE
23,3/16/2012,41.19,3.87,5739.62,110.48,6.03,3380.28,838.70,137.58,4.26,FALSE
23,3/23/2012,57.82,3.89,3502.06,72.50,6.97,276.39,1541.93,137.66,4.26,FALSE
23,3/30/2012,36.71,3.92,8920.01,116.41,7.09,1010.30,3025.40,137.73,4.26,FALSE
23,4/6/2012,37.43,3.96,8261.41,NA,60.00,3647.54,3494.82,137.80,4.13,FALSE
23,4/13/2012,41.81,4.03,4460.90,4852.66,25.17,2064.48,1879.86,137.87,4.13,FALSE
23,4/20/2012,56.55,4.05,2438.53,6551.03,30.84,502.31,4874.16,137.92,4.13,FALSE
23,4/27/2012,44.62,4.02,2622.72,1325.48,27.04,2.00,2132.69,137.98,4.13,FALSE
23,5/4/2012,45.88,3.99,9941.93,NA,99.93,4899.79,2841.41,138.03,4.13,FALSE
23,5/11/2012,52.90,3.95,8839.90,NA,58.82,1419.42,2237.57,138.09,4.13,FALSE
23,5/18/2012,58.42,3.90,9364.20,NA,104.01,516.81,1374.13,138.11,4.13,FALSE
23,5/25/2012,66.43,3.85,7101.14,NA,246.45,1017.09,2752.95,138.11,4.13,FALSE
23,6/1/2012,66.22,3.80,4238.85,92.20,61.64,1401.23,2312.38,138.11,4.13,FALSE
23,6/8/2012,56.82,3.75,7565.40,503.40,220.02,2581.42,6208.43,138.12,4.13,FALSE
23,6/15/2012,64.73,3.68,4810.62,442.30,41.03,1361.60,2213.38,138.13,4.13,FALSE
23,6/22/2012,71.82,3.63,5810.83,658.10,8.28,2064.37,5454.93,138.16,4.13,FALSE
23,6/29/2012,64.23,3.58,2621.06,199.80,NA,343.88,1888.97,138.20,4.13,FALSE
23,7/6/2012,70.86,3.54,6918.05,103.80,26.79,6112.89,5184.17,138.23,4.16,FALSE
23,7/13/2012,69.19,3.56,4159.57,99.30,0.47,3148.73,1106.63,138.26,4.16,FALSE
23,7/20/2012,71.13,3.61,2538.45,5.70,38.15,437.80,1377.22,138.23,4.16,FALSE
23,7/27/2012,69.31,3.70,3050.22,205.08,7.05,3797.44,3275.95,138.20,4.16,FALSE
23,8/3/2012,71.51,3.70,2030.27,77.84,25.26,1810.24,1863.72,138.17,4.16,FALSE
23,8/10/2012,71.12,3.77,23983.92,144.90,106.86,13110.54,4860.80,138.14,4.16,FALSE
23,8/17/2012,69.97,3.84,2665.76,33.79,50.40,1135.93,3513.48,138.19,4.16,FALSE
23,8/24/2012,64.63,3.87,3082.87,134.11,55.00,5325.05,5906.69,138.28,4.16,FALSE
23,8/31/2012,68.34,3.88,17318.35,23.29,118.36,4812.58,3030.79,138.38,4.16,FALSE
23,9/7/2012,66.74,3.92,13578.43,91.22,85.23,1288.27,4827.11,138.47,4.16,TRUE
23,9/14/2012,61.37,3.99,5186.12,NA,21.50,990.89,7934.73,138.57,4.16,FALSE
23,9/21/2012,56.80,4.06,7503.68,200.82,10.50,1993.04,6412.69,138.65,4.16,FALSE
23,9/28/2012,53.71,4.02,4330.13,60.55,4.72,2646.89,3369.45,138.74,4.16,FALSE
23,10/5/2012,56.65,4.03,5347.45,NA,6.73,2506.49,3127.25,138.83,4.15,FALSE
23,10/12/2012,48.10,4.03,1557.10,NA,1.12,998.46,5518.58,138.91,4.15,FALSE
23,10/19/2012,47.89,4.00,1134.33,NA,2.15,625.26,1894.98,138.83,4.15,FALSE
23,10/26/2012,50.56,3.92,4782.75,124.72,118.91,1316.96,738.09,138.73,4.15,FALSE
23,11/2/2012,51.88,3.82,10193.06,15530.99,101.46,7331.85,3121.88,138.62,4.15,FALSE
23,11/9/2012,33.21,3.79,6666.07,12333.44,55.46,378.43,1535.97,138.52,4.15,FALSE
